time,BA129,BA130,BA131,BA132,BA133,BA134,BA135,BA135M,BA136,BA136M,BA137,BA137M,BA138,BA139,BA140,BA141,BA142,BA143,BA144,BA145,BA146,BA147,BA148,BA149,BA150,BA151,BA152,BA153,BE10,BE11,BE8,BE9,CE135,CE137,CE138,CE139,CE139M,CE140,CE141,CE142,CE143,CE144,CE145,CE146,CE147,CE148,CE149,CE150,CE151,CE152,CE153,CE154,CE155,CE156,CE157,CR51,CR52,CR53,CR54,CR55,CR66,CR67,CS127,CS128,CS129,CS130,CS131,CS132,CS133,CS134,CS134M,CS135,CS135M,CS136,CS136M,CS137,CS138,CS138M,CS139,CS140,CS141,CS142,CS143,CS144,CS145,CS146,CS147,CS148,CS149,CS150,CS151,F19,F20,FE55,FE56,FE57,FE58,FE59,FE65,FE66,FE67,FE68,FE69,FE70,FE71,FE72,I121,I123,I124,I125,I126,I127,I128,I129,I130,I130M,I131,I132,I132M,I133,I133M,I134,I134M,I135,I136,I136M,I137,I138,I139,I140,I141,I142,I143,I144,K39,K40,K41,K42,K43,K44,LA133,LA135,LA137,LA138,LA139,LA140,LA141,LA142,LA143,LA144,LA145,LA146,LA146M,LA147,LA148,LA149,LA150,LA151,LA152,LA153,LA154,LA155,LI6,LI7,LI8,NA22,NA23,NA24,NA25,ND140,ND141,ND141M,ND142,ND143,ND144,ND145,ND146,ND147,ND148,ND149,ND150,ND151,ND152,ND153,ND154,ND155,ND156,ND157,ND158,ND159,ND160,ND161,NI57,NI58,NI59,NI60,NI61,NI62,NI63,NI64,NI65,NI66,NI67,NI68,NI69,NI70,NI71,NI72,NI73,NI74,NI75,NI76,NI77,NI78,NumElems,PR139,PR140,PR141,PR142,PR142M,PR143,PR144,PR144M,PR145,PR146,PR147,PR148,PR148M,PR149,PR150,PR151,PR152,PR153,PR154,PR155,PR156,PR157,PR158,PR159,PU236,PU237,PU238,PU239,PU240,PU241,PU242,PU243,PU244,PU245,PU246,PU247,RB100,RB101,RB102,RB79,RB81,RB83,RB84,RB85,RB86,RB86M,RB87,RB88,RB89,RB90,RB90M,RB91,RB92,RB93,RB94,RB95,RB96,RB97,RB98,RB99,SR100,SR101,SR102,SR103,SR104,SR105,SR83,SR84,SR85,SR85M,SR86,SR87,SR87M,SR88,SR89,SR90,SR91,SR92,SR93,SR94,SR95,SR96,SR97,SR98,SR99,TH226,TH227,TH228,TH229,TH230,TH231,TH232,TH233,TH234,TotVolume,U230,U231,U232,U233,U234,U235,U236,U237,U238,U239,U240,U241,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y85,Y87,Y87M,Y88,Y89,Y89M,Y90,Y90M,Y91,Y91M,Y92,Y93,Y93M,Y94,Y95,Y96,Y96M,Y97,Y97M,Y98,Y98M,Y99,ZR100,ZR101,ZR102,ZR103,ZR104,ZR105,ZR106,ZR107,ZR108,ZR109,ZR110,ZR87,ZR88,ZR89,ZR89M,ZR90,ZR90M,ZR91,ZR92,ZR93,ZR94,ZR95,ZR96,ZR97,ZR98,ZR99,total_BA,total_BE,total_CE,total_CS,total_Cr,total_F,total_FE,total_K,total_LA,total_LI,total_NA,total_ND,total_NI,total_PR,total_PU,total_RB,total_SR,total_TH,total_U,total_Y,total_ZR
0,1.5888018868502e-49,7.5103904670813e-38,2.6035516902458e-27,1.2515708812509e-17,4.0704581492308e-20,3.6540063484826e-12,5.4949570817716e-15,3.6159251915111e-18,4.6196882440274e-11,1.1306771575234e-19,3.7978773380092e-10,6.5940460621308e-15,4.735510432747e-08,3.0135422034693e-11,3.2211019738606e-09,6.0243665511983e-12,3.4476936963752e-12,7.5881288029792e-14,4.7638321567568e-14,7.8532250667121e-15,1.9233959706381e-15,2.0728954001056e-16,1.2939174149787e-17,3.5082510071058e-19,1.5880218570424e-20,4.6830933305761e-22,6.863276014626e-24,1.3166268786068e-25,1.4868252597946e-09,3.6019374467924e-39,1.5484722103246e-18,0.0098481338513413,3.4854635148897e-34,1.4786661134226e-23,3.471591831072e-18,1.0496698017367e-16,1.1249678910853e-22,3.9895791780644e-08,8.3065036701776e-09,4.0927842924934e-08,2.946172034694e-10,2.8181604190668e-08,6.6929545773736e-13,2.2891780644935e-12,1.0072907747495e-13,8.4159477188929e-14,3.8986404640723e-15,1.551373146066e-15,1.688891498546e-16,2.7486147834495e-17,1.6306439903122e-18,7.3286691527524e-20,1.5631125199898e-21,4.1675915823924e-23,6.7817330282815e-25,6.2031963632257e-78,1.750691530116e-66,5.8513230362063e-58,1.4403980421598e-61,1.1886512089095e-60,4.0948383856353e-29,3.6202459770697e-29,4.7340725376099e-56,1.0973998962213e-59,8.1061030109786e-33,2.6216209549554e-39,5.8413289873921e-21,2.0947432390853e-17,4.591679525037e-08,4.8267886453531e-11,5.817786148371e-17,3.8963603500833e-08,8.4944235305373e-16,3.7268516890397e-12,5.2783761180631e-17,4.2987459649745e-08,1.2695972949335e-11,3.7123689610867e-14,3.3271950459708e-12,3.435763249361e-13,9.7652649741132e-14,4.3099346361122e-15,2.4489564129499e-15,3.9809908963829e-16,4.2089083938432e-17,2.3456385333982e-18,4.8650060577162e-19,2.1783297158355e-21,1.9269329702001e-23,3.5174238983605e-25,4.7110480488585e-26,0.049443183385141,1.4312688855649e-14,3.4285565526748e-59,7.5980965111912e-49,6.6311940964857e-53,8.0099405959083e-47,2.6862391389011e-39,7.9120193467141e-26,1.6991735041268e-23,3.0462014510299e-23,7.7582649694355e-24,1.4193905239495e-24,3.2163433807582e-25,1.4432236102144e-26,7.2661912726331e-29,2.4040077154556e-33,2.4668505039464e-23,4.2263298737627e-39,2.6149157579134e-23,6.1345224795541e-19,9.9765098886345e-10,2.390222546046e-16,3.6946903006127e-09,1.8126155257609e-14,3.7437636921933e-17,7.3520020092488e-10,8.1809383012068e-12,4.6304919757932e-14,2.8113799125069e-10,3.9857137893037e-15,2.3267457791442e-11,7.1681320618291e-14,1.331852898368e-10,2.1032324236368e-13,5.5839685485846e-14,7.070206556299e-14,8.7498625003406e-15,1.6745707721472e-15,1.2522613696928e-16,1.6543092968459e-17,1.2339532684144e-18,7.5520379802315e-21,3.0569344654284e-22,1.3881634980352e-100,2.0747486566944e-99,1.0509150609364e-96,-1.3092588477223e-102,1.4539097414244e-101,4.5048648747363e-99,2.6853177643948e-34,9.9155814112079e-23,1.0685414097243e-16,2.0713914863887e-13,4.4880967741153e-08,4.3913602872731e-10,7.7209450556738e-11,3.0130483992439e-11,4.7647218998756e-12,2.1017378091652e-13,8.9901455296649e-14,9.8407272645674e-15,7.0260480443623e-15,3.4141395815859e-15,4.4184605261714e-16,8.1612030812023e-17,8.6790059445906e-18,7.8898557766287e-19,2.2028266088729e-20,6.9542855187169e-22,1.0074779819125e-23,1.5582315697736e-25,2.5257652069674e-06,0.021919685032748,1.6925978149837e-15,1.0398959342835e-99,-1.0081450444705e-99,3.0263675393828e-105,-3.0449240945407e-112,3.442247309668e-33,2.0162195802368e-23,0,3.9418202188852e-12,3.7984578134719e-08,1.0435990823171e-08,2.7439409107023e-08,2.1010188330602e-08,9.4116170647656e-10,1.1738656274393e-08,6.359432349461e-12,4.588515788478e-09,2.9621866897403e-13,1.7200684489993e-13,4.4905414399865e-15,1.5620509133513e-15,1.5592158898229e-16,2.5229173580077e-17,9.2696651259171e-19,7.1277795059384e-20,1.7000150401071e-21,5.3391837279604e-23,1.2271626823349e-24,1.4975346796156e-78,7.0604190135556e-65,2.4231493782048e-55,1.0007817882864e-44,1.2711586068146e-38,3.7426123596138e-29,2.2546234695487e-32,6.6608480437521e-28,8.8477245295696e-22,4.4205119059478e-18,7.618903639691e-21,2.0257191810222e-20,1.6246706802189e-20,1.7427348063492e-20,1.0994347018692e-20,1.1383244479304e-20,5.6883918258887e-21,2.9371731137564e-21,8.652797571935e-22,1.124327520243e-22,3.268013883047e-24,5.3700455805478e-25,6864,3.2324064495976e-25,3.5769579992061e-21,3.2551186204719e-08,5.3516716652282e-14,4.6729580753422e-21,3.4080494280854e-09,1.1877481972716e-12,4.7277560947725e-15,7.6697696412784e-11,4.0941095757713e-12,1.7036281536299e-12,2.1167582123138e-13,4.5794928986248e-15,1.3768685419873e-13,3.6378294647498e-15,6.085319607998e-15,4.2851946998197e-16,1.5754372493235e-16,1.139096160567e-17,5.7443738841458e-19,3.2696718419439e-20,1.4035242991532e-21,1.1591164320428e-23,2.9786801256746e-25,1.1149907625425e-25,8.1791758477776e-21,3.8123422212076e-13,1.7544958954541e-07,1.2328527076208e-09,1.9040602146741e-11,4.1636689076188e-14,5.6046504699977e-19,3.4308195746312e-22,5.1546284920999e-28,8.0242385995051e-51,9.0103851140363e-56,1.985830102051e-18,4.8706063595745e-23,2.5797435552575e-25,3.1690855143235e-58,6.4432458401547e-25,1.2877350800697e-18,4.9458941068319e-18,7.240843767855e-09,6.0140004085544e-14,2.1691904135148e-19,1.7893948820732e-08,3.5754192974145e-12,4.0373992747138e-12,7.1830392402326e-13,2.1594447528881e-13,3.0596862948375e-13,2.0344987016294e-14,1.9487206804078e-14,4.2033711174912e-15,2.7470828518034e-16,3.9496847142931e-17,6.0544400156585e-18,4.3265794562261e-19,3.3650622573287e-21,7.2139196963016e-18,5.0261642068975e-19,1.1650465103906e-20,1.427376907135e-22,6.2120193989512e-24,2.4798861789501e-25,3.5419891130412e-25,5.9227026417022e-19,2.9087329554267e-19,2.8245372899784e-22,2.5390826619559e-13,1.4204023334846e-13,2.7195567861676e-18,2.4940729458555e-08,9.6622880162886e-09,4.0041159503802e-08,1.6453342052065e-10,5.4462975619087e-11,2.6141877851656e-12,4.2965568321086e-13,1.1857937928593e-13,3.7899536407081e-15,7.0669825192844e-16,5.0012902578359e-16,3.5766334232952e-17,3.2430778036446e-26,1.7545757492624e-21,1.6024082585488e-18,4.0655536397522e-21,9.5226396351341e-18,3.4344708474617e-16,1.9188969651357e-15,2.3321109724887e-22,2.7459896555538e-15,3.2414931926817,3.1751831298468e-23,3.1751831298468e-23,6.2568202823998e-16,1.3970552348781e-16,8.8454277898729e-12,8.2969050513705e-05,1.6975392839897e-07,8.5990400085235e-12,0.0001858009214875,3.4212054156662e-11,3.4325661941284e-16,8.8959463755591e-23,4.5652580033423e-16,1.2007986565954e-16,9.6767270927904e-17,5.9148301293907e-19,9.901801269082e-20,3.4643108232361e-22,2.8992459309009e-27,1.1872677595422e-28,5.0587720777922e-30,3.1982116932552e-33,1.9354364235764e-21,2.1987137807276e-33,1.1261894454305e-17,2.3510143295384e-08,3.4213785886491e-18,1.0100570197122e-11,5.2835895910816e-17,1.3165501291193e-08,8.2081708032855e-12,7.0962072130366e-11,1.8578207161266e-10,1.680343052912e-15,6.8167553957543e-12,3.7092789977691e-12,2.0252131137788e-14,1.7926208640479e-14,1.0806768081807e-14,2.0134790579891e-15,1.0169484877936e-15,2.1664507700249e-15,2.9002719672228e-15,3.7645736669263e-14,6.6717100526885e-15,5.6223265765797e-15,6.4921336598054e-16,9.5510729716603e-17,6.4909610530074e-17,9.2411280735351e-22,3.7375662550234e-23,3.1080965531666e-25,4.224945864275e-23,8.5296838574698e-25,3.7920808837479e-34,5.8136606535392e-23,1.3740958317123e-15,1.196133901619e-38,0.00086762705925663,3.3756455629256e-25,0.00018922596825546,0.00028925928455603,4.6650411649656e-08,0.00029313230226829,1.6129161263009e-08,4.726037450655e-05,2.4373177464254e-10,1.6347102830265e-13,1.1211663948272e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5888018868502e-49,7.5103904670813e-38,2.6035516902458e-27,1.2515708812509e-17,4.0704581492308e-20,3.6540063484826e-12,5.4949570817716e-15,3.6159251915111e-18,4.6196882440274e-11,1.1306771575234e-19,3.7978773380092e-10,6.5940460621308e-15,4.735510432747e-08,3.0135422034693e-11,3.2211019738606e-09,6.0243665511983e-12,3.4476936963752e-12,7.5881288029792e-14,4.7638321567568e-14,7.8532250667121e-15,1.9233959706381e-15,2.0728954001056e-16,1.2939174149787e-17,3.5082510071058e-19,1.5880218570424e-20,4.6830933305761e-22,6.863276014626e-24,1.3166268786068e-25,1.4868252597946e-09,3.6019374467924e-39,1.5484722103246e-18,0.0098481338513413,3.4854635148897e-34,1.4786661134226e-23,3.471591831072e-18,1.0496698017367e-16,1.1249678910853e-22,3.9895791780644e-08,8.3065036701776e-09,4.0927842924934e-08,2.946172034694e-10,2.8181604190668e-08,6.6929545773736e-13,2.2891780644935e-12,1.0072907747495e-13,8.4159477188929e-14,3.8986404640723e-15,1.551373146066e-15,1.688891498546e-16,2.7486147834495e-17,1.6306439903122e-18,7.3286691527524e-20,1.5631125199898e-21,4.1675915823924e-23,6.7817330282815e-25,6.2031963632257e-78,1.750691530116e-66,5.8513230362063e-58,1.4403980421598e-61,1.1886512089095e-60,4.0948383856353e-29,3.6202459770697e-29,4.7340725376099e-56,1.0973998962213e-59,8.1061030109786e-33,2.6216209549554e-39,5.8413289873921e-21,2.0947432390853e-17,4.591679525037e-08,4.8267886453531e-11,5.817786148371e-17,3.8963603500833e-08,8.4944235305373e-16,3.7268516890397e-12,5.2783761180631e-17,4.2987459649745e-08,1.2695972949335e-11,3.7123689610867e-14,3.3271950459708e-12,3.435763249361e-13,9.7652649741132e-14,4.3099346361122e-15,2.4489564129499e-15,3.9809908963829e-16,4.2089083938432e-17,2.3456385333982e-18,4.8650060577162e-19,2.1783297158355e-21,1.9269329702001e-23,3.5174238983605e-25,4.7110480488585e-26,0.049443183385141,1.4312688855649e-14,3.4285565526748e-59,7.5980965111912e-49,6.6311940964857e-53,8.0099405959083e-47,2.6862391389011e-39,7.9120193467141e-26,1.6991735041268e-23,3.0462014510299e-23,7.7582649694355e-24,1.4193905239495e-24,3.2163433807582e-25,1.4432236102144e-26,7.2661912726331e-29,2.4040077154556e-33,2.4668505039464e-23,4.2263298737627e-39,2.6149157579134e-23,6.1345224795541e-19,9.9765098886345e-10,2.390222546046e-16,3.6946903006127e-09,1.8126155257609e-14,3.7437636921933e-17,7.3520020092488e-10,8.1809383012068e-12,4.6304919757932e-14,2.8113799125069e-10,3.9857137893037e-15,2.3267457791442e-11,7.1681320618291e-14,1.331852898368e-10,2.1032324236368e-13,5.5839685485846e-14,7.070206556299e-14,8.7498625003406e-15,1.6745707721472e-15,1.2522613696928e-16,1.6543092968459e-17,1.2339532684144e-18,7.5520379802315e-21,3.0569344654284e-22,1.3881634980352e-100,2.0747486566944e-99,1.0509150609364e-96,-1.3092588477223e-102,1.4539097414244e-101,4.5048648747363e-99,2.6853177643948e-34,9.9155814112079e-23,1.0685414097243e-16,2.0713914863887e-13,4.4880967741153e-08,4.3913602872731e-10,7.7209450556738e-11,3.0130483992439e-11,4.7647218998756e-12,2.1017378091652e-13,8.9901455296649e-14,9.8407272645674e-15,7.0260480443623e-15,3.4141395815859e-15,4.4184605261714e-16,8.1612030812023e-17,8.6790059445906e-18,7.8898557766287e-19,2.2028266088729e-20,6.9542855187169e-22,1.0074779819125e-23,1.5582315697736e-25,2.5257652069674e-06,0.021919685032748,1.6925978149837e-15,1.0398959342835e-99,-1.0081450444705e-99,3.0263675393828e-105,-3.0449240945407e-112,3.442247309668e-33,2.0162195802368e-23,0,3.9418202188852e-12,3.7984578134719e-08,1.0435990823171e-08,2.7439409107023e-08,2.1010188330602e-08,9.4116170647656e-10,1.1738656274393e-08,6.359432349461e-12,4.588515788478e-09,2.9621866897403e-13,1.7200684489993e-13,4.4905414399865e-15,1.5620509133513e-15,1.5592158898229e-16,2.5229173580077e-17,9.2696651259171e-19,7.1277795059384e-20,1.7000150401071e-21,5.3391837279604e-23,1.2271626823349e-24,1.4975346796156e-78,7.0604190135556e-65,2.4231493782048e-55,1.0007817882864e-44,1.2711586068146e-38,3.7426123596138e-29,2.2546234695487e-32,6.6608480437521e-28,8.8477245295696e-22,4.4205119059478e-18,7.618903639691e-21,2.0257191810222e-20,1.6246706802189e-20,1.7427348063492e-20,1.0994347018692e-20,1.1383244479304e-20,5.6883918258887e-21,2.9371731137564e-21,8.652797571935e-22,1.124327520243e-22,3.268013883047e-24,5.3700455805478e-25,6864,3.2324064495976e-25,3.5769579992061e-21,3.2551186204719e-08,5.3516716652282e-14,4.6729580753422e-21,3.4080494280854e-09,1.1877481972716e-12,4.7277560947725e-15,7.6697696412784e-11,4.0941095757713e-12,1.7036281536299e-12,2.1167582123138e-13,4.5794928986248e-15,1.3768685419873e-13,3.6378294647498e-15,6.085319607998e-15,4.2851946998197e-16,1.5754372493235e-16,1.139096160567e-17,5.7443738841458e-19,3.2696718419439e-20,1.4035242991532e-21,1.1591164320428e-23,2.9786801256746e-25,1.1149907625425e-25,8.1791758477776e-21,3.8123422212076e-13,1.7544958954541e-07,1.2328527076208e-09,1.9040602146741e-11,4.1636689076188e-14,5.6046504699977e-19,3.4308195746312e-22,5.1546284920999e-28,8.0242385995051e-51,9.0103851140363e-56,1.985830102051e-18,4.8706063595745e-23,2.5797435552575e-25,3.1690855143235e-58,6.4432458401547e-25,1.2877350800697e-18,4.9458941068319e-18,7.240843767855e-09,6.0140004085544e-14,2.1691904135148e-19,1.7893948820732e-08,3.5754192974145e-12,4.0373992747138e-12,7.1830392402326e-13,2.1594447528881e-13,3.0596862948375e-13,2.0344987016294e-14,1.9487206804078e-14,4.2033711174912e-15,2.7470828518034e-16,3.9496847142931e-17,6.0544400156585e-18,4.3265794562261e-19,3.3650622573287e-21,7.2139196963016e-18,5.0261642068975e-19,1.1650465103906e-20,1.427376907135e-22,6.2120193989512e-24,2.4798861789501e-25,3.5419891130412e-25,5.9227026417022e-19,2.9087329554267e-19,2.8245372899784e-22,2.5390826619559e-13,1.4204023334846e-13,2.7195567861676e-18,2.4940729458555e-08,9.6622880162886e-09,4.0041159503802e-08,1.6453342052065e-10,5.4462975619087e-11,2.6141877851656e-12,4.2965568321086e-13,1.1857937928593e-13,3.7899536407081e-15,7.0669825192844e-16,5.0012902578359e-16,3.5766334232952e-17,3.2430778036446e-26,1.7545757492624e-21,1.6024082585488e-18,4.0655536397522e-21,9.5226396351341e-18,3.4344708474617e-16,1.9188969651357e-15,2.3321109724887e-22,2.7459896555538e-15,3.2414931926817,3.1751831298468e-23,3.1751831298468e-23,6.2568202823998e-16,1.3970552348781e-16,8.8454277898729e-12,8.2969050513705e-05,1.6975392839897e-07,8.5990400085235e-12,0.0001858009214875,3.4212054156662e-11,3.4325661941284e-16,8.8959463755591e-23,4.5652580033423e-16,1.2007986565954e-16,9.6767270927904e-17,5.9148301293907e-19,9.901801269082e-20,3.4643108232361e-22,2.8992459309009e-27,1.1872677595422e-28,5.0587720777922e-30,3.1982116932552e-33,1.9354364235764e-21,2.1987137807276e-33,1.1261894454305e-17,2.3510143295384e-08,3.4213785886491e-18,1.0100570197122e-11,5.2835895910816e-17,1.3165501291193e-08,8.2081708032855e-12,7.0962072130366e-11,1.8578207161266e-10,1.680343052912e-15,6.8167553957543e-12,3.7092789977691e-12,2.0252131137788e-14,1.7926208640479e-14,1.0806768081807e-14,2.0134790579891e-15,1.0169484877936e-15,2.1664507700249e-15,2.9002719672228e-15,3.7645736669263e-14,6.6717100526885e-15,5.6223265765797e-15,6.4921336598054e-16,9.5510729716603e-17,6.4909610530074e-17,9.2411280735351e-22,3.7375662550234e-23,3.1080965531666e-25,4.224945864275e-23,8.5296838574698e-25,3.7920808837479e-34,5.8136606535392e-23,1.3740958317123e-15,1.196133901619e-38,0.00086762705925663,3.3756455629256e-25,0.00018922596825546,0.00028925928455603,4.6650411649656e-08,0.00029313230226829,1.6129161263009e-08,4.726037450655e-05,2.4373177464254e-10,1.6347102830265e-13,1.1211663948272e-14,0.00013005910007622,25.092068052572,0.00029965731575835,0.00032596911116915,1.9657266600519e-25,125.97630715208,1.4534921972682e-19,2.6947785117692e-93,0.00011575808805104,55.855609850661,8.0905816011832e-98,0.00029084098665606,1.1503595822509e-14,9.1834844086058e-05,0.00045021885781049,6.4063771228433e-05,0.00019075298926169,1.278909643221e-11,0.68523176921722,9.4173668085218e-05,4.2972073279478
